Dates,State,Consumption_MU
2019-04-29,Tamil Nadu,340.6
2019-04-30,Tamil Nadu,332.7
2019-05-01,Tamil Nadu,298.4
2019-05-02,Tamil Nadu,330.0
2019-05-03,Tamil Nadu,347.2
2019-05-04,Tamil Nadu,346.6
2019-05-05,Tamil Nadu,329.5
2019-05-06,Tamil Nadu,349.6
2019-05-07,Tamil Nadu,343.7
2019-05-08,Tamil Nadu,330.9
2019-05-09,Tamil Nadu,332.9
2019-05-10,Tamil Nadu,342.2
2019-05-11,Tamil Nadu,352.7
2019-05-12,Tamil Nadu,326.3
2019-05-13,Tamil Nadu,341.5
2019-05-14,Tamil Nadu,344.4
2019-05-15,Tamil Nadu,339.4
2019-05-16,Tamil Nadu,343.8
2019-05-17,Tamil Nadu,348.3
2019-05-18,Tamil Nadu,335.7
2019-05-19,Tamil Nadu,320.9
2019-05-20,Tamil Nadu,348.9
2019-05-21,Tamil Nadu,359.7
2019-05-22,Tamil Nadu,364.0
2019-05-23,Tamil Nadu,365.3
2019-05-24,Tamil Nadu,355.5
2019-05-25,Tamil Nadu,351.6
2019-05-26,Tamil Nadu,328.3
2019-05-27,Tamil Nadu,345.5
2019-05-28,Tamil Nadu,356.2
2019-05-29,Tamil Nadu,345.2
2019-05-30,Tamil Nadu,349.5
2019-05-31,Tamil Nadu,343.0
2019-06-01,Tamil Nadu,336.8
2019-06-02,Tamil Nadu,313.7
2019-06-03,Tamil Nadu,328.4
2019-06-04,Tamil Nadu,343.5
2019-06-05,Tamil Nadu,324.2
2019-06-06,Tamil Nadu,331.6
2019-06-07,Tamil Nadu,339.9
2019-06-08,Tamil Nadu,337.3
2019-06-09,Tamil Nadu,312.0
2019-06-10,Tamil Nadu,327.3
2019-06-11,Tamil Nadu,332.0
2019-06-12,Tamil Nadu,337.6
2019-06-13,Tamil Nadu,338.7
2019-06-14,Tamil Nadu,339.2
2019-06-15,Tamil Nadu,332.9
2019-06-16,Tamil Nadu,330.6
2019-06-17,Tamil Nadu,347.5
2019-06-18,Tamil Nadu,354.1
2019-06-19,Tamil Nadu,355.5
2019-06-20,Tamil Nadu,348.5
2019-06-21,Tamil Nadu,336.7
2019-06-22,Tamil Nadu,336.7
2019-06-23,Tamil Nadu,310.1
2019-06-24,Tamil Nadu,329.9
2019-06-25,Tamil Nadu,347.7
2019-06-26,Tamil Nadu,330.3
2019-06-27,Tamil Nadu,334.0
2019-06-28,Tamil Nadu,337.3
2019-06-29,Tamil Nadu,339.7
2019-06-30,Tamil Nadu,319.5
2019-07-01,Tamil Nadu,334.9
2019-07-02,Tamil Nadu,339.7
2019-07-03,Tamil Nadu,342.8
2019-07-04,Tamil Nadu,346.7
2019-07-05,Tamil Nadu,347.2
2019-07-06,Tamil Nadu,336.3
2019-07-07,Tamil Nadu,317.2
2019-07-08,Tamil Nadu,336.8
2019-07-09,Tamil Nadu,338.4
2019-07-10,Tamil Nadu,327.8
2019-07-11,Tamil Nadu,327.2
2019-07-12,Tamil Nadu,334.7
2019-07-13,Tamil Nadu,322.9
2019-07-14,Tamil Nadu,294.6
2019-07-15,Tamil Nadu,303.6
2019-07-16,Tamil Nadu,312.7
2019-07-17,Tamil Nadu,324.5
2019-07-18,Tamil Nadu,318.3
2019-07-19,Tamil Nadu,308.9
2019-07-20,Tamil Nadu,291.4
2019-07-21,Tamil Nadu,282.4
2019-07-22,Tamil Nadu,297.9
2019-07-23,Tamil Nadu,299.0
2019-07-24,Tamil Nadu,312.3
2019-07-25,Tamil Nadu,312.5
2019-07-26,Tamil Nadu,300.7
2019-07-27,Tamil Nadu,305.3
2019-07-28,Tamil Nadu,284.4
2019-07-29,Tamil Nadu,301.4
2019-07-30,Tamil Nadu,313.9
2019-07-31,Tamil Nadu,321.5
2019-08-01,Tamil Nadu,325.8
2019-08-02,Tamil Nadu,325.4
2019-08-03,Tamil Nadu,311.5
2019-08-04,Tamil Nadu,295.3
2019-08-05,Tamil Nadu,347.2
2019-08-06,Tamil Nadu,336.3
2019-08-07,Tamil Nadu,317.2
2019-08-08,Tamil Nadu,336.8
2019-08-09,Tamil Nadu,338.4
2019-08-10,Tamil Nadu,327.8
2019-08-11,Tamil Nadu,327.2
2019-08-12,Tamil Nadu,306.7
2019-08-13,Tamil Nadu,312.4
2019-08-14,Tamil Nadu,306.8
2019-08-15,Tamil Nadu,286.0
2019-08-16,Tamil Nadu,301.6
2019-08-17,Tamil Nadu,272.1
2019-08-18,Tamil Nadu,260.2
2019-08-19,Tamil Nadu,282.0
2019-08-20,Tamil Nadu,281.3
2019-08-22,Tamil Nadu,279.8
2019-08-23,Tamil Nadu,284.2
2019-08-24,Tamil Nadu,284.2
2019-08-25,Tamil Nadu,261.3
2019-08-26,Tamil Nadu,284.8
2019-08-27,Tamil Nadu,302.4
2019-08-28,Tamil Nadu,312.0
2019-08-29,Tamil Nadu,310.8
2019-08-30,Tamil Nadu,307.0
2019-08-31,Tamil Nadu,303.6
2019-09-01,Tamil Nadu,278.7
2019-09-02,Tamil Nadu,276.8
2019-09-03,Tamil Nadu,286.3
2019-09-04,Tamil Nadu,291.3
2019-09-05,Tamil Nadu,296.9
2019-09-06,Tamil Nadu,303.7
2019-09-07,Tamil Nadu,307.3
2019-09-08,Tamil Nadu,290.2
2019-09-09,Tamil Nadu,318.2
2019-09-10,Tamil Nadu,329.9
2019-09-11,Tamil Nadu,313.2
2019-09-12,Tamil Nadu,289.2
2019-09-13,Tamil Nadu,291.4
2019-09-14,Tamil Nadu,288.8
2019-09-15,Tamil Nadu,262.3
2019-09-16,Tamil Nadu,276.8
2019-09-17,Tamil Nadu,274.6
2019-09-18,Tamil Nadu,282.1
2019-09-19,Tamil Nadu,277.0
2019-09-20,Tamil Nadu,287.2
2019-09-21,Tamil Nadu,282.9
2019-09-22,Tamil Nadu,264.6
2019-09-23,Tamil Nadu,280.4
2019-09-24,Tamil Nadu,282.4
2019-09-25,Tamil Nadu,282.3
2019-09-26,Tamil Nadu,280.9
2019-09-27,Tamil Nadu,293.5
2019-09-28,Tamil Nadu,291.6
2019-09-29,Tamil Nadu,274.7
2019-09-30,Tamil Nadu,280.4
2019-10-01,Tamil Nadu,290.8
2019-10-02,Tamil Nadu,270.5
2019-10-03,Tamil Nadu,298.4
2019-10-04,Tamil Nadu,314.1
2019-10-05,Tamil Nadu,305.9
2019-10-06,Tamil Nadu,288.7
2019-10-07,Tamil Nadu,268.8
2019-10-08,Tamil Nadu,288.2
2019-10-09,Tamil Nadu,312.9
2019-10-10,Tamil Nadu,318.7
2019-10-11,Tamil Nadu,323.6
2019-10-12,Tamil Nadu,320.9
2019-10-13,Tamil Nadu,284.9
2019-10-14,Tamil Nadu,301.2
2019-10-15,Tamil Nadu,292.1
2019-10-16,Tamil Nadu,282.1
2019-10-17,Tamil Nadu,266.3
2019-10-18,Tamil Nadu,276.9
2019-10-19,Tamil Nadu,264.2
2019-10-20,Tamil Nadu,249.8
2019-10-21,Tamil Nadu,253.7
2019-10-22,Tamil Nadu,257.5
2019-10-23,Tamil Nadu,262.0
2019-10-24,Tamil Nadu,259.4
2019-10-25,Tamil Nadu,266.0
2019-10-26,Tamil Nadu,241.5
2019-10-27,Tamil Nadu,195.7
2019-10-28,Tamil Nadu,201.2
2019-10-29,Tamil Nadu,218.6
2019-10-30,Tamil Nadu,221.8
2019-10-31,Tamil Nadu,230.7
2019-11-01,Tamil Nadu,245.8
2019-11-02,Tamil Nadu,253.6
2019-11-03,Tamil Nadu,243.0
2019-11-04,Tamil Nadu,264.6
2019-11-05,Tamil Nadu,283.1
2019-11-06,Tamil Nadu,295.3
2019-11-07,Tamil Nadu,295.0
2019-11-08,Tamil Nadu,289.9
2019-11-09,Tamil Nadu,281.2
2019-11-10,Tamil Nadu,262.4
2019-11-11,Tamil Nadu,286.3
2019-11-12,Tamil Nadu,293.5
2019-11-13,Tamil Nadu,295.1
2019-11-14,Tamil Nadu,297.1
2019-11-15,Tamil Nadu,288.3
2019-11-16,Tamil Nadu,273.6
2019-11-17,Tamil Nadu,260.2
2019-11-18,Tamil Nadu,282.8
2019-11-19,Tamil Nadu,291.4
2019-11-20,Tamil Nadu,290.2
2019-11-21,Tamil Nadu,279.1
2019-11-22,Tamil Nadu,273.6
2019-11-23,Tamil Nadu,267.5
2019-11-24,Tamil Nadu,244.6
2019-11-25,Tamil Nadu,269.1
2019-11-26,Tamil Nadu,280.8
2019-11-27,Tamil Nadu,280.3
2019-11-28,Tamil Nadu,265.8
2019-11-29,Tamil Nadu,264.7
2019-11-30,Tamil Nadu,250.0
2019-12-01,Tamil Nadu,211.8
2019-12-02,Tamil Nadu,230.6
2019-12-03,Tamil Nadu,242.5
2019-12-04,Tamil Nadu,251.7
2019-12-05,Tamil Nadu,254.2
2019-12-06,Tamil Nadu,257.7
2019-12-07,Tamil Nadu,250.4
2019-12-08,Tamil Nadu,229.0
2019-12-09,Tamil Nadu,258.0
2019-12-10,Tamil Nadu,274.8
2019-12-11,Tamil Nadu,278.4
2019-12-12,Tamil Nadu,287.5
2019-12-13,Tamil Nadu,283.2
2019-12-14,Tamil Nadu,256.1
2019-12-15,Tamil Nadu,223.8
2019-12-16,Tamil Nadu,255.2
2019-12-17,Tamil Nadu,266.2
2019-12-18,Tamil Nadu,270.6
2019-12-19,Tamil Nadu,274.3
2019-12-20,Tamil Nadu,281.8
2019-12-21,Tamil Nadu,268.8
2019-12-22,Tamil Nadu,254.8
2019-12-23,Tamil Nadu,277.7
2019-12-24,Tamil Nadu,285.9
2019-12-25,Tamil Nadu,261.1
2019-12-26,Tamil Nadu,272.4
2019-12-27,Tamil Nadu,271.4
2019-12-28,Tamil Nadu,276.3
2019-12-29,Tamil Nadu,259.2
2019-12-30,Tamil Nadu,268.3
2019-12-31,Tamil Nadu,285.2
2020-01-01,Tamil Nadu,270.3
2020-01-02,Tamil Nadu,286.8
2020-01-03,Tamil Nadu,298.3
2020-01-04,Tamil Nadu,294.2
2020-01-05,Tamil Nadu,279.2
2020-01-06,Tamil Nadu,290.7
2020-01-07,Tamil Nadu,291.7
2020-01-08,Tamil Nadu,298.3
2020-01-09,Tamil Nadu,298.3
2020-01-10,Tamil Nadu,298.5
2020-01-11,Tamil Nadu,298.1
2020-01-12,Tamil Nadu,279.3
2020-01-13,Tamil Nadu,294.7
2020-01-14,Tamil Nadu,287.0
2020-01-15,Tamil Nadu,238.5
2020-01-16,Tamil Nadu,227.2
2020-01-17,Tamil Nadu,246.6
2020-01-18,Tamil Nadu,262.1
2020-01-19,Tamil Nadu,246.7
2020-01-20,Tamil Nadu,283.0
2020-01-21,Tamil Nadu,294.0
2020-01-22,Tamil Nadu,297.4
2020-01-23,Tamil Nadu,302.3
2020-01-24,Tamil Nadu,300.3
2020-01-25,Tamil Nadu,299.5
2020-01-26,Tamil Nadu,270.3
2020-01-27,Tamil Nadu,296.7
2020-01-28,Tamil Nadu,307.0
2020-01-29,Tamil Nadu,302.4
2020-01-30,Tamil Nadu,308.0
2020-01-31,Tamil Nadu,314.3
2020-02-01,Tamil Nadu,306.3
2020-02-02,Tamil Nadu,282.7
2020-02-03,Tamil Nadu,298.9
2020-02-04,Tamil Nadu,311.3
2020-02-05,Tamil Nadu,311.0
2020-02-06,Tamil Nadu,312.9
2020-02-07,Tamil Nadu,314.7
2020-02-08,Tamil Nadu,314.6
2020-02-09,Tamil Nadu,295.9
2020-02-10,Tamil Nadu,304.3
2020-02-11,Tamil Nadu,310.0
2020-02-12,Tamil Nadu,311.9
2020-02-13,Tamil Nadu,315.1
2020-02-14,Tamil Nadu,324.0
2020-02-15,Tamil Nadu,307.8
2020-02-16,Tamil Nadu,296.6
2020-02-17,Tamil Nadu,311.3
2020-02-18,Tamil Nadu,317.5
2020-02-19,Tamil Nadu,321.5
2020-02-20,Tamil Nadu,319.1
2020-02-21,Tamil Nadu,314.8
2020-02-22,Tamil Nadu,316.4
2020-02-23,Tamil Nadu,291.0
2020-02-24,Tamil Nadu,311.6
2020-02-25,Tamil Nadu,323.8
2020-02-26,Tamil Nadu,325.6
2020-02-27,Tamil Nadu,328.3
2020-02-28,Tamil Nadu,329.1
2020-02-29,Tamil Nadu,326.4
2020-03-01,Tamil Nadu,302.8
2020-03-02,Tamil Nadu,323.0
2020-03-03,Tamil Nadu,334.0
2020-03-04,Tamil Nadu,337.3
2020-03-05,Tamil Nadu,336.3
2020-03-06,Tamil Nadu,339.7
2020-03-07,Tamil Nadu,332.2
2020-03-08,Tamil Nadu,309.7
2020-03-09,Tamil Nadu,328.5
2020-03-10,Tamil Nadu,326.4
2020-03-11,Tamil Nadu,333.6
2020-03-12,Tamil Nadu,340.6
2020-03-13,Tamil Nadu,341.5
2020-03-14,Tamil Nadu,339.2
2020-03-15,Tamil Nadu,311.7
2020-03-16,Tamil Nadu,337.6
2020-03-17,Tamil Nadu,346.2
2020-03-18,Tamil Nadu,347.2
2020-03-19,Tamil Nadu,345.6
2020-03-20,Tamil Nadu,348.3
2020-03-21,Tamil Nadu,339.8
2020-03-23,Tamil Nadu,302.6
2020-03-24,Tamil Nadu,290.7
2020-03-25,Tamil Nadu,256.3
2020-03-26,Tamil Nadu,245.9
2020-03-27,Tamil Nadu,244.7
2020-03-28,Tamil Nadu,244.5
2020-03-29,Tamil Nadu,242.7
2020-03-30,Tamil Nadu,244.1
2020-03-31,Tamil Nadu,245.2
2020-04-01,Tamil Nadu,243.9
2020-04-02,Tamil Nadu,246.5
2020-04-03,Tamil Nadu,250.2
2020-04-04,Tamil Nadu,250.6
2020-04-05,Tamil Nadu,245.5
2020-04-06,Tamil Nadu,247.0
2020-04-07,Tamil Nadu,235.1
2020-04-08,Tamil Nadu,237.5
2020-04-09,Tamil Nadu,224.4
2020-04-10,Tamil Nadu,207.8
2020-04-11,Tamil Nadu,222.7
2020-04-12,Tamil Nadu,228.2
2020-04-13,Tamil Nadu,239.1
2020-04-14,Tamil Nadu,243.8
2020-04-15,Tamil Nadu,248.2
2020-04-16,Tamil Nadu,252.5
2020-04-17,Tamil Nadu,254.9
2020-04-18,Tamil Nadu,259.0
2020-04-19,Tamil Nadu,253.7
2020-04-20,Tamil Nadu,255.6
2020-04-21,Tamil Nadu,255.0
2020-04-22,Tamil Nadu,260.5
2020-04-23,Tamil Nadu,261.7
2020-04-24,Tamil Nadu,260.8
2020-04-25,Tamil Nadu,259.0
2020-04-26,Tamil Nadu,228.7
2020-04-27,Tamil Nadu,230.9
2020-04-28,Tamil Nadu,236.3
2020-04-29,Tamil Nadu,221.8
2020-04-30,Tamil Nadu,228.8
2020-05-01,Tamil Nadu,234.4
2020-05-02,Tamil Nadu,245.3
2020-05-03,Tamil Nadu,250.0
2020-05-04,Tamil Nadu,263.3
2020-05-05,Tamil Nadu,271.8
2020-05-06,Tamil Nadu,279.6
2020-05-07,Tamil Nadu,281.7
2020-05-08,Tamil Nadu,288.1
2020-05-09,Tamil Nadu,292.4
2020-05-10,Tamil Nadu,289.3
2020-05-11,Tamil Nadu,303.8
2020-05-12,Tamil Nadu,296.7
2020-05-13,Tamil Nadu,296.1
2020-05-14,Tamil Nadu,302.7
2020-05-15,Tamil Nadu,303.5
2020-05-16,Tamil Nadu,296.5
2020-05-17,Tamil Nadu,277.3
2020-05-18,Tamil Nadu,270.5
2020-05-19,Tamil Nadu,274.7
2020-05-20,Tamil Nadu,296.7
2020-05-21,Tamil Nadu,302.2
2020-05-22,Tamil Nadu,306.5
2020-05-23,Tamil Nadu,311.9
2020-05-24,Tamil Nadu,302.2
2020-05-25,Tamil Nadu,306.3
2020-05-26,Tamil Nadu,318.9
2020-05-27,Tamil Nadu,324.6
2020-05-28,Tamil Nadu,307.0
2020-05-29,Tamil Nadu,298.8
2020-05-30,Tamil Nadu,306.6
2020-05-31,Tamil Nadu,288.5
2020-06-01,Tamil Nadu,303.3
2020-06-02,Tamil Nadu,305.1
2020-06-03,Tamil Nadu,311.9
2020-06-04,Tamil Nadu,319.5
2020-06-05,Tamil Nadu,321.4
2020-06-06,Tamil Nadu,299.3
2020-06-28,Tamil Nadu,265.1
2020-06-29,Tamil Nadu,276.6
2020-06-30,Tamil Nadu,280.7
2020-07-01,Tamil Nadu,283.4
2020-07-02,Tamil Nadu,280.4
2020-07-03,Tamil Nadu,270.0
2020-07-04,Tamil Nadu,256.4
2020-07-19,Tamil Nadu,246.3
2020-07-20,Tamil Nadu,264.1
2020-07-21,Tamil Nadu,277.6
2020-07-22,Tamil Nadu,291.8
2020-07-23,Tamil Nadu,296.8
2020-07-24,Tamil Nadu,289.2
2020-07-25,Tamil Nadu,278.6
2020-07-27,Tamil Nadu,272.2
2020-07-28,Tamil Nadu,279.2
2020-07-29,Tamil Nadu,268.2
2020-07-30,Tamil Nadu,266.1
2020-07-31,Tamil Nadu,274.3
2020-08-01,Tamil Nadu,258.2
2020-08-02,Tamil Nadu,219.5
2020-08-10,Tamil Nadu,256.1
2020-08-11,Tamil Nadu,281.6
2020-08-12,Tamil Nadu,278.3
2020-08-13,Tamil Nadu,287.3
2020-08-14,Tamil Nadu,291.7
2020-08-15,Tamil Nadu,275.3
2020-08-16,Tamil Nadu,260.4
2020-08-17,Tamil Nadu,290.8
2020-08-18,Tamil Nadu,305.6
2020-08-19,Tamil Nadu,310.3
2020-08-20,Tamil Nadu,310.8
2020-08-21,Tamil Nadu,319.2
2020-08-22,Tamil Nadu,311.1
2020-08-23,Tamil Nadu,274.6
2020-08-24,Tamil Nadu,287.7
2020-08-25,Tamil Nadu,295.3
2020-08-26,Tamil Nadu,299.4
2020-08-27,Tamil Nadu,296.9
2020-08-28,Tamil Nadu,301.8
2020-08-29,Tamil Nadu,303.8
2020-08-30,Tamil Nadu,279.6
2020-08-31,Tamil Nadu,296.1
2020-09-01,Tamil Nadu,289.0
2020-09-02,Tamil Nadu,275.8
2020-09-03,Tamil Nadu,280.4
2020-09-04,Tamil Nadu,284.4
2020-09-05,Tamil Nadu,278.4
2020-09-06,Tamil Nadu,255.4
2020-09-07,Tamil Nadu,266.5
2020-09-08,Tamil Nadu,279.1
2020-09-09,Tamil Nadu,281.1
2020-09-10,Tamil Nadu,272.2
2020-09-11,Tamil Nadu,280.3
2020-09-12,Tamil Nadu,280.2
2020-09-13,Tamil Nadu,247.0
2020-09-14,Tamil Nadu,257.2
2020-09-15,Tamil Nadu,272.4
2020-09-16,Tamil Nadu,283.1
2020-09-17,Tamil Nadu,286.5
2020-09-18,Tamil Nadu,296.4
2020-09-19,Tamil Nadu,279.8
2020-09-20,Tamil Nadu,246.3
2020-09-21,Tamil Nadu,271.1
2020-09-22,Tamil Nadu,291.3
2020-09-23,Tamil Nadu,307.9
2020-09-24,Tamil Nadu,321.9
2020-09-25,Tamil Nadu,315.3
2020-09-26,Tamil Nadu,306.8
2020-09-27,Tamil Nadu,279.4
2020-09-28,Tamil Nadu,293.6
2020-09-29,Tamil Nadu,283.3
2020-09-30,Tamil Nadu,272.7
2020-10-01,Tamil Nadu,282.0
2020-10-02,Tamil Nadu,271.6
2020-10-03,Tamil Nadu,284.3
2020-10-04,Tamil Nadu,281.9
2020-10-05,Tamil Nadu,302.5
2020-10-06,Tamil Nadu,327.2
2020-10-07,Tamil Nadu,327.0
2020-10-08,Tamil Nadu,310.9
2020-10-09,Tamil Nadu,307.1
2020-10-10,Tamil Nadu,297.1
2020-10-11,Tamil Nadu,267.0
2020-10-12,Tamil Nadu,280.0
2020-10-13,Tamil Nadu,292.5
2020-10-14,Tamil Nadu,300.9
2020-10-15,Tamil Nadu,311.4
2020-10-16,Tamil Nadu,321.3
2020-10-17,Tamil Nadu,308.0
2020-10-18,Tamil Nadu,265.5
2020-10-19,Tamil Nadu,281.2
2020-10-20,Tamil Nadu,288.6
2020-10-21,Tamil Nadu,286.4
2020-10-22,Tamil Nadu,287.4
2020-10-23,Tamil Nadu,293.7
2020-10-24,Tamil Nadu,287.3
2020-10-25,Tamil Nadu,263.4
2020-10-26,Tamil Nadu,285.5
2020-10-27,Tamil Nadu,311.0
2020-10-28,Tamil Nadu,315.4
2020-10-29,Tamil Nadu,311.5
2020-10-30,Tamil Nadu,317.0
2020-10-31,Tamil Nadu,318.2
2020-11-01,Tamil Nadu,296.8
2020-11-02,Tamil Nadu,317.3
2020-11-03,Tamil Nadu,328.4
2020-11-04,Tamil Nadu,326.7
2020-11-05,Tamil Nadu,301.7
2020-11-06,Tamil Nadu,294.6
2020-11-07,Tamil Nadu,296.2
2020-11-08,Tamil Nadu,269.7
2020-11-09,Tamil Nadu,290.0
2020-11-10,Tamil Nadu,300.6
2020-11-11,Tamil Nadu,301.4
2020-11-12,Tamil Nadu,299.1
2020-11-13,Tamil Nadu,259.9
2020-11-14,Tamil Nadu,197.1
2020-11-15,Tamil Nadu,194.6
2020-11-16,Tamil Nadu,219.6
2020-11-17,Tamil Nadu,232.6
2020-11-18,Tamil Nadu,243.9
2020-11-19,Tamil Nadu,255.3
2020-11-20,Tamil Nadu,264.7
2020-11-21,Tamil Nadu,267.1
2020-11-22,Tamil Nadu,249.4
2020-11-23,Tamil Nadu,270.2
2020-11-24,Tamil Nadu,266.4
2020-11-25,Tamil Nadu,236.6
2020-11-26,Tamil Nadu,208.4
2020-11-27,Tamil Nadu,243.9
2020-11-28,Tamil Nadu,255.4
2020-11-29,Tamil Nadu,241.3
2020-11-30,Tamil Nadu,255.1
2020-12-01,Tamil Nadu,264.0
2020-12-02,Tamil Nadu,263.3
2020-12-03,Tamil Nadu,243.0
2020-12-04,Tamil Nadu,242.1
2020-12-05,Tamil Nadu,240.9
2019-01-01,Telangana,178.6
2019-01-02,Telangana,183.1
2019-01-03,Telangana,183.6
2019-01-04,Telangana,186.0
2019-01-05,Telangana,185.8
2019-01-06,Telangana,179.3
2019-01-07,Telangana,179.9
2019-01-08,Telangana,182.0
2019-01-09,Telangana,180.5
2019-01-10,Telangana,182.2
2019-01-11,Telangana,183.5
2019-01-12,Telangana,179.3
2019-01-13,Telangana,178.7
2019-01-14,Telangana,179.7
2019-01-15,Telangana,171.6
2019-01-16,Telangana,174.0
2019-01-17,Telangana,178.2
2019-01-18,Telangana,182.1
2019-01-19,Telangana,182.5
2019-01-20,Telangana,181.2
2019-01-21,Telangana,181.9
2019-01-22,Telangana,184.4
2019-01-23,Telangana,185.8
2019-01-24,Telangana,184.0
2019-01-25,Telangana,176.9
2019-01-26,Telangana,157.7
2019-01-27,Telangana,140.1
2019-01-28,Telangana,141.7
2019-01-29,Telangana,157.0
2019-01-30,Telangana,162.6
2019-01-31,Telangana,166.8
2019-02-01,Telangana,167.8
2019-02-02,Telangana,169.7
2019-02-03,Telangana,172.1
2019-02-04,Telangana,174.0
2019-02-05,Telangana,180.0
2019-02-06,Telangana,183.6
2019-02-07,Telangana,187.4
2019-02-08,Telangana,188.7
2019-02-09,Telangana,185.4
2019-02-10,Telangana,182.5
2019-02-11,Telangana,190.9
2019-02-12,Telangana,193.1
2019-02-13,Telangana,192.6
2019-02-14,Telangana,194.7
2019-02-15,Telangana,192.1
2019-02-16,Telangana,189.8
2019-02-17,Telangana,194.5
2019-02-18,Telangana,195.8
2019-02-19,Telangana,203.3
2019-02-20,Telangana,205.3
2019-02-21,Telangana,205.5
2019-02-22,Telangana,212.4
2019-02-23,Telangana,211.4
2019-02-24,Telangana,209.9
2019-02-25,Telangana,217.3
2019-02-26,Telangana,218.5
2019-02-27,Telangana,219.5
2019-02-28,Telangana,215.5
2019-03-01,Telangana,218.9
2019-03-02,Telangana,214.6
2019-03-03,Telangana,218.4
2019-03-04,Telangana,220.9
2019-03-05,Telangana,225.7
2019-03-06,Telangana,218.5
2019-03-07,Telangana,218.7
2019-03-08,Telangana,223.4
2019-03-09,Telangana,215.9
2019-03-10,Telangana,220.5
2019-03-11,Telangana,223.7
2019-03-12,Telangana,220.4
2019-03-13,Telangana,220.9
2019-03-14,Telangana,228.0
2019-03-15,Telangana,229.3
2019-03-16,Telangana,229.4
2019-03-17,Telangana,224.4
2019-03-18,Telangana,225.2
2019-03-19,Telangana,229.8
2019-03-20,Telangana,231.2
2019-03-21,Telangana,218.0
2019-03-22,Telangana,225.6
2019-03-23,Telangana,224.6
2019-03-24,Telangana,222.0
2019-03-25,Telangana,223.9
2019-03-26,Telangana,229.2
2019-03-27,Telangana,226.8
2019-03-28,Telangana,225.6
2019-03-29,Telangana,227.8
2019-03-30,Telangana,229.1
2019-03-31,Telangana,219.1
2019-04-01,Telangana,218.5
2019-04-02,Telangana,225.3
2019-04-03,Telangana,227.7
2019-04-04,Telangana,219.5
2019-04-05,Telangana,212.5
2019-04-06,Telangana,207.2
2019-04-07,Telangana,197.0
2019-04-08,Telangana,204.0
2019-04-09,Telangana,206.7
2019-04-10,Telangana,205.5
2019-04-11,Telangana,192.6
2019-04-12,Telangana,190.1
2019-04-13,Telangana,187.4
2019-04-14,Telangana,198.2
2019-04-15,Telangana,195.2
2019-04-16,Telangana,193.8
2019-04-17,Telangana,189.0
2019-04-18,Telangana,186.3
2019-04-19,Telangana,173.3
2019-04-20,Telangana,167.9
2019-04-21,Telangana,164.6
2019-04-22,Telangana,161.6
2019-04-23,Telangana,164.1
2019-04-24,Telangana,171.1
2019-04-25,Telangana,176.0
2019-04-26,Telangana,176.9
2019-04-27,Telangana,176.9
2019-04-28,Telangana,171.1
2019-04-29,Telangana,175.0
2019-04-30,Telangana,177.3
2019-05-01,Telangana,160.9
2019-05-02,Telangana,165.2
2019-05-03,Telangana,168.4
2019-05-04,Telangana,168.8
2019-05-05,Telangana,163.0
2019-05-06,Telangana,169.7
2019-05-07,Telangana,174.8
2019-05-08,Telangana,174.5
2019-05-09,Telangana,172.5
2019-05-10,Telangana,175.0
2019-05-11,Telangana,167.0
2019-05-12,Telangana,154.8
2019-05-13,Telangana,167.1
2019-05-14,Telangana,169.7
2019-05-15,Telangana,170.1
2019-05-16,Telangana,170.1
2019-05-17,Telangana,175.9
2019-05-18,Telangana,173.4
2019-05-19,Telangana,166.2
2019-05-20,Telangana,172.2
2019-05-21,Telangana,173.0
2019-05-22,Telangana,171.3
2019-05-23,Telangana,175.1
2019-05-24,Telangana,172.5
2019-05-25,Telangana,172.6
2019-05-26,Telangana,171.1
2019-05-27,Telangana,176.0
2019-05-28,Telangana,181.8
2019-05-29,Telangana,186.6
2019-05-30,Telangana,177.5
2019-05-31,Telangana,181.2
2019-06-01,Telangana,170.9
2019-06-02,Telangana,167.0
2019-06-03,Telangana,154.4
2019-06-04,Telangana,154.8
2019-06-05,Telangana,168.2
2019-06-06,Telangana,160.9
2019-06-07,Telangana,159.9
2019-06-08,Telangana,144.0
2019-06-09,Telangana,156.0
2019-06-10,Telangana,165.1
2019-06-11,Telangana,169.3
2019-06-12,Telangana,169.2
2019-06-13,Telangana,168.5
2019-06-14,Telangana,169.8
2019-06-15,Telangana,168.4
2019-06-16,Telangana,166.4
2019-06-17,Telangana,166.1
2019-06-18,Telangana,171.0
2019-06-19,Telangana,172.7
2019-06-20,Telangana,170.2
2019-06-21,Telangana,149.4
2019-06-22,Telangana,149.4
2019-06-23,Telangana,144.8
2019-06-24,Telangana,151.8
2019-06-25,Telangana,156.6
2019-06-26,Telangana,162.2
2019-06-27,Telangana,165.6
2019-06-28,Telangana,163.5
2019-06-29,Telangana,147.0
2019-06-30,Telangana,136.3
2019-07-01,Telangana,144.8
2019-07-02,Telangana,145.5
2019-07-03,Telangana,146.3
2019-07-04,Telangana,152.5
2019-07-05,Telangana,152.5
2019-07-06,Telangana,150.4
2019-07-07,Telangana,147.3
2019-07-08,Telangana,155.9
2019-07-09,Telangana,164.2
2019-07-10,Telangana,166.6
2019-07-11,Telangana,163.8
2019-07-12,Telangana,169.9
2019-07-13,Telangana,166.9
2019-07-14,Telangana,170.2
2019-07-15,Telangana,174.7
